Wall time,Step,Value
1762446744.790966,473688,3790.0
1762446745.8151069,474960,3800.0
1762446746.6787672,476016,3810.0
1762446747.5516436,477096,3820.0
1762446748.1530714,477840,3830.0
1762446749.4779637,479496,3840.0
1762446750.3604429,480576,3850.0
1762446751.2877176,481704,3860.0
1762446751.9531662,482520,3870.0
1762446753.3261712,484152,3880.0
1762446754.6952233,485736,3890.0
1762446755.898598,487152,3900.0
1762446756.7534258,488160,3910.0
1762446757.8202975,489480,3920.0
1762446759.0003393,490920,3930.0
1762446759.8866937,492000,3940.0
1762446760.776045,493080,3950.0
1762446761.4690409,493920,3960.0
1762446762.6677444,495360,3970.0
1762446763.7357535,496632,3980.0
1762446764.6351106,497712,3990.0
1762446765.8564692,499320,4000.0
1762446766.2968736,499872,4010.0
1762446767.5857491,501408,4020.0
1762446768.5469909,502560,4030.0
1762446769.2627037,503424,4040.0
1762446770.459326,504888,4050.0
1762446771.618305,506328,4060.0
1762446772.9625752,507984,4071.0
1762446773.7772572,508992,4080.0
1762446774.730261,510168,4090.0
1762446775.5984304,511248,4100.0
1762446776.3136868,512136,4110.0
1762446777.308535,513336,4120.0
1762446778.2296975,514440,4130.0
1762446779.0728068,515448,4140.0
1762446779.957622,516504,4150.0
1762446780.6888223,517368,4160.0
1762446781.6575866,518520,4170.0
1762446782.2208776,519192,4180.0
1762446783.1476257,520296,4190.0
1762446784.450658,521856,4200.0
1762446785.3010066,522864,4211.0
1762446787.2658849,525240,4220.0
1762446789.426168,527808,4230.0
1762446791.477947,530232,4240.0
1762446793.7454271,532944,4250.0
1762446796.3981013,536208,4260.0
1762446798.3215127,538536,4270.0
1762446800.7937016,541464,4280.0
1762446802.1032405,543048,4290.0
1762446803.4477623,544656,4300.0
1762446805.2468598,546864,4310.0
1762446806.5067308,548400,4320.0
1762446808.7084887,551064,4330.0
1762446810.5100024,553224,4340.0
1762446812.7386355,555960,4350.0
1762446813.9217296,557400,4360.0
1762446816.3843665,560400,4370.0
1762446818.2326052,562656,4380.0
1762446820.1238568,564960,4390.0
1762446822.9999866,568464,4400.0
1762446824.0453203,569736,4410.0
1762446826.047559,572184,4420.0
1762446828.626517,575328,4430.0
1762446829.7269964,576672,4440.0
1762446832.2660875,579720,4450.0
1762446833.9348807,581736,4460.0
1762446836.4643254,584760,4470.0
1762446837.8111296,586392,4480.0
1762446840.7466528,589944,4491.0
1762446842.1638427,591648,4500.0
1762446844.6161401,594672,4510.0
1762446846.7308395,597264,4520.0
1762446849.703111,600864,4530.0
1762446851.1573386,602592,4540.0
1762446852.4064717,604080,4550.0
1762446853.6354957,605520,4560.0
1762446854.4495814,606480,4570.0
1762446856.065946,608424,4581.0
1762446857.0862384,609648,4591.0
1762446858.1195707,610896,4600.0
1762446859.1967409,612168,4611.0
1762446860.6140747,613872,4620.0
1762446861.3155818,614736,4630.0
1762446862.635587,616368,4640.0
1762446863.4734426,617400,4650.0
1762446864.3072398,618432,4661.0
1762446865.228536,619560,4670.0
1762446865.9871485,620496,4680.0
1762446867.4355812,622272,4691.0
1762446867.7258575,622632,4700.0
1762446869.1614966,624408,4711.0
1762446869.5809677,624912,4720.0
1762446870.778484,626352,4730.0
1762446871.157406,626808,4740.0
1762446872.2957685,628176,4750.0
1762446872.7243526,628704,4760.0
1762446873.6372983,629808,4770.0
1762446874.3342032,630648,4780.0
1762446874.9970233,631440,4790.0
1762446876.0298657,632688,4802.0
1762446876.4934764,633240,4810.0
1762446877.4125466,634344,4820.0
1762446878.0035493,635064,4830.0
1762446878.8742137,636096,4840.0
1762446879.5671535,636912,4850.0
1762446880.3020988,637800,4860.0
1762446881.2807703,638976,4870.0
1762446881.9442906,639792,4880.0
1762446882.5956304,640584,4890.0
1762446883.393982,641544,4900.0
1762446884.434309,642792,4911.0
1762446884.9850721,643440,4920.0
1762446885.8896055,644520,4930.0
1762446886.541192,645312,4940.0
1762446887.27898,646200,4950.0
1762446888.2454212,647376,4960.0
1762446888.8188102,648072,4970.0
1762446889.643937,649056,4980.0
1762446890.567473,650160,4990.0
1762446891.1945496,650952,5000.0
1762446892.0228415,652032,5010.0
1762446892.5987577,652680,5020.0
1762446893.4002812,653640,5030.0
1762446894.492187,654936,5040.0
1762446895.157931,655728,5050.0
1762446896.2149217,657000,5060.0
1762446896.9152412,657864,5071.0
1762446897.2859435,658296,5080.0
1762446898.4371245,659664,5090.0
1762446899.0571988,660408,5100.0
1762446900.0376914,661584,5110.0
1762446900.7229314,662400,5121.0
1762446901.7663946,663624,5130.0
1762446902.4515347,664464,5140.0
1762446903.0189328,665160,5150.0
1762446903.8431787,666168,5160.0
1762446904.5739841,667032,5170.0
1762446905.501152,668136,5180.0
1762446906.2293758,669024,5190.0
1762446907.250771,670272,5200.0
1762446907.6047971,670704,5210.0
1762446908.535841,671832,5220.0
1762446909.301166,672744,5230.0
1762446909.765977,673296,5240.0
1762446910.9393792,674688,5251.0
1762446911.460174,675312,5260.0
1762446912.3884342,676536,5270.0
1762446912.9587724,677328,5280.0
1762446913.6264055,678240,5290.0
1762446914.5807362,679416,5300.0
1762446915.1111946,680064,5310.0
1762446916.3890002,681624,5320.0
1762446916.9686244,682320,5330.0
1762446918.2788258,683904,5340.0
1762446918.7068086,684432,5350.0
1762446920.0335224,686040,5360.0
1762446920.6806598,686832,5370.0
1762446921.7094579,688080,5380.0
1762446922.5908074,689448,5391.0
1762446923.4241962,690624,5400.0
1762446924.2068279,691584,5410.0
1762446925.2948685,692904,5420.0
1762446926.4933405,694368,5430.0
1762446927.9315717,696120,5440.0
1762446929.0543025,697488,5450.0
1762446930.7614465,699504,5460.0
1762446932.027337,701016,5470.0
1762446933.332434,702552,5480.0
1762446934.939004,704496,5490.0
1762446936.8661094,706848,5500.0
1762446938.3254416,708624,5510.0
1762446939.321053,709824,5520.0
1762446940.4624565,711216,5530.0
1762446942.206365,713328,5540.0
1762446943.459982,714816,5550.0
1762446944.8414764,716472,5560.0
1762446946.0081372,717888,5570.0
1762446948.1160774,720456,5580.0
1762446949.7323596,722400,5590.0
1762446951.5076172,724560,5600.0
1762446953.4887927,726936,5610.0
1762446954.4025486,728064,5620.0
1762446956.1296713,730152,5630.0
1762446957.4466634,731760,5640.0
1762446959.8357852,734688,5650.0
1762446961.4547064,736680,5660.0
1762446964.7421515,740616,5670.0
1762446966.8703573,743160,5680.0
1762446969.1035078,745848,5690.0
1762446972.0490386,749352,5700.0
1762446974.2810931,752088,5710.0
1762446977.485213,755976,5720.0
1762446979.5012949,758448,5730.0
1762446981.9395747,761832,5740.0
1762446984.4595778,764976,5750.0
1762446986.763807,768024,5760.0
1762446988.4589171,770088,5770.0
1762446990.6361332,772776,5780.0
1762446993.086657,775752,5790.0
1762446994.27047,777192,5800.0
1762446996.547907,779976,5810.0
1762446998.3336005,782208,5820.0
1762446999.8701937,784272,5830.0
1762447002.090684,787008,5840.0
1762447003.885602,789192,5850.0
1762447005.7211301,791424,5860.0
1762447007.1641707,793176,5870.0
1762447008.8224437,795192,5880.0
1762447009.6509454,796176,5890.0
1762447011.1587849,798024,5900.0
1762447011.8990686,799080,5910.0
1762447013.2763102,801000,5920.0
1762447013.9665935,802056,5930.0
1762447015.3523629,803952,5940.0
1762447016.0658627,804960,5951.0
1762447017.366623,806664,5960.0
1762447017.9595218,807384,5970.0
1762447019.0918415,808752,5980.0
1762447020.1664402,810024,5990.0
1762447021.3639927,811608,6000.0
1762447022.5301445,813192,6010.0
1762447023.4192028,814488,6020.0
1762447024.503,816048,6030.0
1762447025.8477142,817824,6040.0
1762447026.4460552,818664,6050.0
1762447027.959411,820584,6060.0
1762447029.132587,822000,6070.0
1762447030.311493,823416,6080.0
1762447031.2948382,824592,6090.0
1762447032.5472982,826152,6100.0
1762447033.6635966,827520,6110.0
1762447034.581427,828696,6120.0
1762447035.8988953,830400,6130.0
1762447037.2183232,832008,6140.0
1762447038.6554892,833760,6150.0
1762447040.4219007,835920,6160.0
1762447041.5028324,837240,6170.0
1762447042.463147,838416,6180.0
1762447043.6857011,839904,6190.0
1762447045.146494,841680,6200.0
1762447046.1447735,842976,6211.0
1762447047.5175042,844728,6220.0
1762447048.7894912,846288,6230.0
1762447050.2131603,848040,6240.0
1762447051.4819276,849576,6250.0
1762447052.9888866,851424,6260.0
1762447053.8495846,852480,6270.0
1762447055.5712056,854568,6280.0
1762447058.6004417,858264,6290.0
1762447060.630745,860712,6300.0
1762447063.6030374,864288,6310.0
